agent_id,time,agent_type,origin_1,destination_1,waiting_time_1,destination_2,waiting_time_2
2765,13:11:52,G29B1012,NU0253,ND0027,72,ND0010,72
2091,13:13:28,I19B1012,NF0159,ND0009,72,ND0027,72
2104,13:14:06,71221202,NF0159,ND0005,72,ND0001,72
1546,13:14:19,C12C1202,NU0190,ND0012,72,ND0021,72
3192,13:14:33,723J1022,NF0177,ND0013,72,ND0008,72
2096,13:14:43,D28A1312,NF0159,ND0020,72,ND0003,72
3380,13:15:35,C13D2202,NU0091,ND0005,72,ND0016,72
1533,13:15:40,42221202,NU0190,ND0021,72,ND0018,72
2107,13:15:43,A12J1022,NF0159,ND0026,72,ND0001,72
2106,13:15:45,612D1202,NF0159,ND0026,72,ND0008,72
2759,13:16:21,72281212,NU0253,ND0025,72,ND0024,72
1545,13:16:23,712J1022,NU0190,ND0027,72,ND0021,72
777,13:16:56,I28B1011,ND0025,NU0253,0,None,0
277,13:17:25,422J5021,NU0190,ND0027,0,None,0
110,13:17:54,I29A1311,ND0019,NU0190,0,None,0
1536,13:19:36,B1261022,NU0190,ND0010,72,ND0025,72
761,13:20:58,512J2021,NU0253,ND0025,0,None,0
2772,13:22:13,B12F1102,NU0253,ND0016,72,ND0001,72
3382,13:22:32,A12D1202,NU0091,ND0027,72,ND0027,72
2761,13:23:43,722D1202,NU0253,ND0005,72,ND0016,72
2101,13:23:56,52261022,NF0159,ND0016,72,ND0018,72
2762,13:23:57,A12D1202,NU0253,ND0025,72,ND0001,72
466,13:24:12,I2961021,ND0025,NF0159,0,None,0
2751,13:25:16,712J2022,NU0253,ND0024,72,ND0009,72
1551,13:25:28,712C1202,NU0190,ND0014,72,ND0014,72
297,13:25:34,I2A67021,ND0027,NU0190,0,None,0
3193,13:25:36,612D1202,NF0177,ND0007,72,ND0027,72
3196,13:25:46,C12F1102,NF0177,ND0016,72,ND0007,72
1550,13:26:20,92231202,NU0190,ND0009,72,ND0017,72
2773,13:26:41,812D1202,NU0253,ND0010,72,ND0009,72
3495,13:26:51,722D2202,NU0100,ND0009,72,ND0027,72
1549,13:27:18,A1256322,NU0190,ND0011,72,ND0014,72
2757,13:27:42,72222202,NU0253,ND0016,72,ND0008,72
2103,13:27:43,722F1102,NF0159,ND0008,72,ND0007,72
2108,13:27:46,82321202,NF0159,ND0007,72,ND0010,72
2776,13:28:13,A23D1202,NU0253,ND0014,72,ND0008,72
1543,13:28:14,B22J7022,NU0190,ND0003,72,ND0022,72
1537,13:28:17,B2421202,NU0190,ND0003,72,ND0001,72
3198,13:28:43,C24D1202,NF0177,ND0026,72,ND0020,72
949,13:28:54,I2854321,ND0025,NF0177,0,None,0
1547,13:29:18,812J1022,NU0190,ND0026,72,ND0022,72
2777,13:29:29,811D1202,NU0253,ND0008,72,ND0027,72
3498,13:29:59,A1281212,NU0100,ND0008,72,ND0014,72
3379,13:30:13,A12J1022,NU0091,ND0010,72,ND0017,72
2766,13:33:48,B12F1102,NU0253,ND0002,72,ND0017,72
943,13:33:52,A12F1101,NF0177,ND0025,0,None,0
408,13:34:07,I2951321,ND0019,NF0159,0,None,0
2093,13:34:59,D25D2202,NF0159,ND0027,72,ND0003,72
2771,13:35:10,82221202,NU0253,ND0015,72,ND0022,72
778,13:35:18,I2961021,ND0025,NU0253,0,None,0
184,13:35:56,712J2021,NU0190,ND0025,0,None,0
1555,13:35:56,G19I2322,NU0190,ND0010,72,ND0004,72
662,13:35:57,I29I3321,ND0019,NU0253,0,None,0
276,13:35:58,B24A1311,NU0190,ND0027,0,None,0
1544,13:36:49,G28J1022,NU0190,ND0005,72,ND0009,72
3195,13:36:57,912I2322,NF0177,ND0021,72,ND0011,72
2098,13:37:57,71281212,NF0159,ND0011,72,ND0001,72
3197,13:38:00,G13F1102,NF0177,ND0018,72,ND0011,72
2767,13:38:40,823D1202,NU0253,ND0022,72,ND0001,72
2754,13:38:42,D15D1202,NU0253,ND0024,72,ND0017,72
2099,13:39:00,72357322,NF0159,ND0024,72,ND0013,72
402,13:39:50,B12F1101,NF0159,ND0019,0,None,0
1552,13:40:04,D12A1312,NU0190,ND0017,72,ND0013,72
2755,13:40:47,611D1202,NU0253,ND0018,72,ND0024,72
1548,13:40:52,C13I7322,NU0190,ND0013,72,ND0025,72
1529,13:41:03,61121202,NU0190,ND0007,72,ND0011,72
3620,13:41:18,812A1312,NF0077,ND0020,72,ND0011,72
1542,13:41:21,713D1202,NU0190,ND0026,72,ND0012,72
526,13:41:33,I2861021,ND0027,NF0159,0,None,0
1540,13:41:39,D1961022,NU0190,ND0027,72,ND0008,72
2753,13:43:01,A22D1202,NU0253,ND0020,72,ND0025,72
1539,13:43:23,32791012,NU0190,ND0017,72,ND0002,72
3194,13:43:42,722D1202,NF0177,ND0008,72,ND0008,72
1531,13:43:54,A13I3322,NU0190,ND0015,72,ND0010,72
1553,13:44:28,512J1022,NU0190,ND0001,72,ND0025,72
2756,13:45:36,F21I1322,NU0253,ND0020,72,ND0011,72
1534,13:46:11,G19J2022,NU0190,ND0018,72,ND0020,72
760,13:46:34,922F1101,NU0253,ND0025,0,None,0
2769,13:47:05,A22D1202,NU0253,ND0009,72,ND0003,72
2752,13:47:18,62261022,NU0253,ND0003,72,ND0007,72
2090,13:48:13,C1A61022,NF0159,ND0024,72,ND0008,72
2102,13:48:24,D1957322,NF0159,ND0024,72,ND0024,72
848,13:48:30,C19B1011,NU0253,ND0027,0,None,0
2764,13:48:35,61251322,NU0253,ND0024,72,ND0021,72
3190,13:49:00,812C1202,NF0177,ND0005,72,ND0002,72
1530,13:49:07,I18A1312,NU0190,ND0015,72,ND0022,72
3497,13:50:06,G1952322,NU0100,ND0010,72,ND0012,72
1554,13:50:57,72221202,NU0190,ND0009,72,ND0021,72
197,13:51:12,I2961021,ND0025,NU0190,0,None,0
2775,13:52:16,922D1202,NU0253,ND0008,72,ND0015,72
3622,13:52:17,D1571212,NF0077,ND0002,72,ND0002,72
2092,13:52:24,52281212,NF0159,ND0012,72,ND0017,72
982,13:53:33,I2861021,ND0027,NF0177,0,None,0
3201,13:53:55,A12J1022,NF0177,ND0026,72,ND0013,72
2105,13:54:05,813I1322,NF0159,ND0012,72,ND0016,72
1541,13:54:25,612J1022,NU0190,ND0003,72,ND0002,72
1535,13:54:26,722B1012,NU0190,ND0024,72,ND0022,72
3623,13:55:56,41791012,NF0077,ND0021,72,ND0008,72
2094,13:55:57,712D1202,NF0159,ND0004,72,ND0005,72
3200,13:56:06,C1321202,NF0177,ND0014,72,ND0016,72
2097,13:58:06,A22J2022,NF0159,ND0025,72,ND0001,72
3624,14:00:32,F28B1012,NF0077,ND0024,72,ND0003,72
3383,14:00:34,F1962022,NU0091,ND0024,72,ND0001,72
779,14:00:39,I2861021,ND0025,NU0253,0,None,0
1562,14:01:03,712C1202,NU0190,ND0010,72,ND0020,72
278,14:01:35,C1581211,NU0190,ND0027,0,None,0
3209,14:01:42,A12C1202,NF0177,ND0001,72,ND0022,72
3202,14:01:58,A22D1202,NF0177,ND0007,72,ND0021,72
467,14:03:00,I2857321,ND0025,NF0159,0,None,0
1575,14:03:19,C15B1012,NU0190,ND0007,72,ND0017,72
3207,14:04:23,522K7202,NF0177,ND0018,72,ND0022,72
2778,14:04:33,522J1022,NU0253,ND0022,72,ND0010,72
2782,14:05:24,A12C1202,NU0253,ND0009,72,ND0020,72
3500,14:05:31,522D2202,NU0100,ND0021,72,ND0011,72
1577,14:05:52,523B1012,NU0190,ND0024,72,ND0016,72
1558,14:05:58,G29A1312,NU0190,ND0014,72,ND0005,72
2779,14:06:34,G2861022,NU0253,ND0004,72,ND0007,72
2111,14:07:09,D22C1202,NF0159,ND0021,72,ND0013,72
762,14:07:51,A12F1101,NU0253,ND0025,0,None,0
2801,14:07:54,413J1022,NU0253,ND0003,72,ND0013,72
2123,14:08:38,C22D1202,NF0159,ND0009,72,ND0012,72
3543,14:08:38,C15C1202,NF0179,ND0002,72,ND0022,72
2799,14:09:13,D28B1012,NU0253,ND0027,72,ND0001,72
849,14:09:34,F29B1011,NU0253,ND0027,0,None,0
2781,14:09:47,715J6022,NU0253,ND0004,72,ND0007,72
654,14:10:12,B24J1021,NU0253,ND0019,0,None,0
2116,14:10:19,C21J2022,NF0159,ND0013,72,ND0004,72
2122,14:12:06,822I1322,NF0159,ND0016,72,ND0001,72
2118,14:12:10,A12J2022,NF0159,ND0013,72,ND0007,72
2114,14:13:01,42761022,NF0159,ND0013,72,ND0008,72
1576,14:13:09,422I1322,NU0190,ND0011,72,ND0020,72
3501,14:13:20,422D8202,NU0100,ND0017,72,ND0018,72
2113,14:13:30,A2621202,NF0159,ND0026,72,ND0021,72
3208,14:13:55,51221202,NF0177,ND0012,72,ND0020,72
409,14:14:05,I28I2321,ND0019,NF0159,0,None,0
2780,14:14:14,422J5022,NU0253,ND0017,72,ND0013,72
279,14:14:29,C29B1011,NU0190,ND0027,0,None,0
3205,14:15:51,F2621202,NF0177,ND0018,72,ND0009,72
1570,14:16:15,F2954322,NU0190,ND0014,72,ND0022,72
1569,14:16:57,512D1202,NU0190,ND0001,72,ND0012,72
2112,14:18:08,C12C1202,NF0159,ND0011,72,ND0022,72
3625,14:18:24,F19K1202,NF0077,ND0002,72,ND0012,72
2784,14:18:44,51254322,NU0253,ND0018,72,ND0017,72
950,14:20:49,I29B1011,ND0025,NF0177,0,None,0
3206,14:21:00,522D1202,NF0177,ND0009,72,ND0018,72
516,14:21:30,G19A1311,NF0159,ND0027,0,None,0
2125,14:21:42,522B1012,NF0159,ND0021,72,ND0003,72
2115,14:21:58,F29A1312,NF0159,ND0014,72,ND0009,72
198,14:22:43,I28B1011,ND0025,NU0190,0,None,0
3203,14:23:05,422D1202,NF0177,ND0024,72,ND0004,72
3385,14:23:15,422A1312,NU0091,ND0022,72,ND0022,72
102,14:24:07,922C1201,NU0190,ND0019,0,None,0
663,14:24:30,I28B1011,ND0019,NU0253,0,None,0
1574,14:24:43,912C1202,NU0190,ND0016,72,ND0011,72
2802,14:24:46,41791012,NU0253,ND0021,72,ND0021,72
1560,14:24:59,42261022,NU0190,ND0020,72,ND0008,72
458,14:27:51,41791011,NF0159,ND0025,0,None,0
3626,14:28:20,D2868022,NF0077,ND0007,72,ND0015,72
1573,14:28:50,D28B1012,NU0190,ND0001,72,ND0003,72
860,14:29:21,I2951321,ND0027,NU0253,0,None,0
2787,14:29:30,G12D1202,NU0253,ND0020,72,ND0013,72
1556,14:30:30,512I1322,NU0190,ND0010,72,ND0020,72
1578,14:30:56,524I6322,NU0190,ND0015,72,ND0018,72
1566,14:31:58,G19J4022,NU0190,ND0013,72,ND0016,72
1571,14:32:23,41221202,NU0190,ND0022,72,ND0026,72
111,14:32:30,I28B1011,ND0019,NU0190,0,None,0
2785,14:33:03,722B1012,NU0253,ND0004,72,ND0011,72
1565,14:33:20,81261022,NU0190,ND0011,72,ND0013,72
403,14:33:33,523I1321,NF0159,ND0019,0,None,0
2120,14:33:39,A11J1022,NF0159,ND0013,72,ND0010,72
2796,14:34:00,H2954322,NU0253,ND0025,72,ND0012,72
2110,14:34:23,822K1202,NF0159,ND0004,72,ND0015,72
2119,14:34:42,C15J1022,NF0159,ND0015,72,ND0021,72
2797,14:35:07,D1954322,NU0253,ND0001,72,ND0015,72
2792,14:35:22,G29B1012,NU0253,ND0009,72,ND0004,72
2124,14:37:07,82357322,NF0159,ND0009,72,ND0018,72
3387,14:38:23,C12F1102,NU0091,ND0026,72,ND0014,72
1579,14:38:49,A1331202,NU0190,ND0003,72,ND0003,72
2795,14:38:59,42791012,NU0253,ND0018,72,ND0020,72
3212,14:40:23,A12D1202,NF0177,ND0016,72,ND0021,72
1564,14:40:47,G2961022,NU0190,ND0017,72,ND0012,72
2783,14:41:26,922J2022,NU0253,ND0012,72,ND0015,72
185,14:42:01,F18B1011,NU0190,ND0025,0,None,0
1557,14:42:30,A2461022,NU0190,ND0003,72,ND0013,72
527,14:43:17,I2A51321,ND0027,NF0159,0,None,0
3204,14:43:38,G28B1012,NF0177,ND0012,72,ND0012,72
1561,14:44:11,F1954322,NU0190,ND0009,72,ND0007,72
2794,14:44:11,G29B1012,NU0253,ND0008,72,ND0022,72
3386,14:46:05,A22D1202,NU0091,ND0027,72,ND0016,72
298,14:46:19,I28A1311,ND0027,NU0190,0,None,0
1567,14:46:36,71228202,NU0190,ND0026,72,ND0015,72
2109,14:46:47,412D1202,NF0159,ND0015,72,ND0013,72
2789,14:46:56,F19A1312,NU0253,ND0013,72,ND0007,72
2798,14:47:13,A12C1202,NU0253,ND0001,72,ND0017,72
3211,14:47:13,512D6202,NF0177,ND0026,72,ND0025,72
3499,14:47:34,512A1312,NU0100,ND0010,72,ND0014,72
2800,14:50:02,B1571212,NU0253,ND0008,72,ND0017,72
944,14:50:51,G29B1011,NF0177,ND0025,0,None,0
2117,14:50:51,G19B1012,NF0159,ND0010,72,ND0001,72
3384,14:51:06,52421202,NU0091,ND0009,72,ND0014,72
1559,14:51:41,F1261022,NU0190,ND0011,72,ND0014,72
1563,14:51:57,F19J5022,NU0190,ND0020,72,ND0026,72
2786,14:54:30,522D1202,NU0253,ND0022,72,ND0022,72
3627,14:55:16,72461022,NF0077,ND0017,72,ND0025,72
2790,14:55:25,C24J1022,NU0253,ND0002,72,ND0022,72
3210,14:56:41,413A1312,NF0177,ND0018,72,ND0016,72
1572,14:56:51,C2461022,NU0190,ND0015,72,ND0012,72
2788,14:57:11,B1271212,NU0253,ND0001,72,ND0021,72
2793,14:57:31,723C1202,NU0253,ND0018,72,ND0025,72
3502,14:58:14,412K7202,NU0100,ND0008,72,ND0021,72
1568,14:58:33,B1451322,NU0190,ND0020,72,ND0018,72
299,14:58:41,I29B1011,ND0027,NU0190,0,None,0
2121,14:59:37,G19I3322,NF0159,ND0020,72,ND0016,72
2791,14:59:46,522B1012,NU0253,ND0001,72,ND0007,72
1588,15:00:00,B24J1022,NU0190,ND0026,72,ND0021,72
410,15:00:53,I28A1311,ND0019,NF0159,0,None,0
301,15:00:55,I2954321,ND0027,NU0190,0,None,0
528,15:01:07,I28I2321,ND0027,NF0159,0,None,0
2805,15:01:20,B29B1012,NU0253,ND0003,72,ND0021,72
2134,15:01:58,B24D1202,NF0159,ND0021,72,ND0018,72
3219,15:02:07,D24B1012,NF0177,ND0018,72,ND0007,72
664,15:02:18,I2856321,ND0019,NU0253,0,None,0
459,15:03:01,A22J1021,NF0159,ND0025,0,None,0
2809,15:04:05,624A1312,NU0253,ND0008,72,ND0005,72
1597,15:04:15,422D1202,NU0190,ND0027,72,ND0024,72
3220,15:04:37,922C1202,NF0177,ND0008,72,ND0007,72
2130,15:04:43,81221202,NF0159,ND0003,72,ND0014,72
850,15:04:56,A12A1311,NU0253,ND0027,0,None,0
3628,15:05:53,71221202,NF0077,ND0004,72,ND0001,72
1580,15:06:10,42791012,NU0190,ND0001,72,ND0012,72
2136,15:07:04,613D6202,NF0159,ND0017,72,ND0011,72
3213,15:08:41,G29A1312,NF0177,ND0002,72,ND0010,72
2139,15:09:21,723F1102,NF0159,ND0016,72,ND0027,72
2128,15:09:51,A12A1312,NF0159,ND0011,72,ND0026,72
2804,15:10:53,G1961022,NU0253,ND0003,72,ND0009,72
951,15:11:33,I2854321,ND0025,NF0177,0,None,0
3221,15:12:11,72262022,NF0177,ND0001,72,ND0016,72
2814,15:12:42,D28J6022,NU0253,ND0008,72,ND0001,72
2816,15:13:11,F2951322,NU0253,ND0018,72,ND0020,72
1583,15:13:16,412D1202,NU0190,ND0004,72,ND0014,72
3630,15:13:18,C29B1012,NF0077,ND0005,72,ND0018,72
517,15:13:48,C29B1011,NF0159,ND0027,0,None,0
468,15:14:04,I2864021,ND0025,NF0159,0,None,0
3214,15:17:35,B22C1202,NF0177,ND0015,72,ND0022,72
2819,15:17:43,A2361022,NU0253,ND0009,72,ND0012,72
2810,15:17:52,62271212,NU0253,ND0010,72,ND0005,72
2812,15:19:14,62271212,NU0253,ND0016,72,ND0022,72
1595,15:19:37,81257322,NU0190,ND0003,72,ND0014,72
3388,15:20:26,622C1202,NU0091,ND0004,72,ND0017,72
2808,15:20:48,61221202,NU0253,ND0014,72,ND0016,72
780,15:21:17,I28A1311,ND0025,NU0253,0,None,0
1599,15:23:24,A12C1202,NU0190,ND0005,72,ND0017,72
112,15:23:36,I29A1311,ND0019,NU0190,0,None,0
2811,15:23:50,C15K1202,NU0253,ND0011,72,ND0022,72
300,15:24:33,I28I3321,ND0027,NU0190,0,None,0
2126,15:24:35,D15I4322,NF0159,ND0015,72,ND0012,72
3391,15:24:48,D22C1202,NU0091,ND0022,72,ND0020,72
3389,15:24:54,522C1202,NU0091,ND0002,72,ND0022,72
2137,15:25:55,G19A1312,NF0159,ND0007,72,ND0005,72
1594,15:25:56,B12B1012,NU0190,ND0018,72,ND0010,72
3217,15:26:36,D15A1312,NF0177,ND0009,72,ND0011,72
280,15:26:44,D24A1311,NU0190,ND0027,0,None,0
1590,15:28:44,41271212,NU0190,ND0022,72,ND0022,72
2818,15:29:04,41661022,NU0253,ND0013,72,ND0025,72
2131,15:30:35,G19A1312,NF0159,ND0022,72,ND0007,72
103,15:31:06,B21B1011,NU0190,ND0019,0,None,0
3629,15:31:57,72471212,NF0077,ND0010,72,ND0016,72
763,15:33:15,C29K1201,NU0253,ND0025,0,None,0
3504,15:33:32,F29B1012,NU0100,ND0022,72,ND0008,72
3505,15:33:51,512B1012,NU0100,ND0009,72,ND0011,72
983,15:34:28,I28B1011,ND0027,NF0177,0,None,0
2127,15:35:24,B2261022,NF0159,ND0024,72,ND0007,72
2129,15:35:36,B1261022,NF0159,ND0008,72,ND0014,72
3218,15:35:45,C24A1312,NF0177,ND0015,72,ND0026,72
3215,15:36:38,I28A1312,NF0177,ND0003,72,ND0010,72
2803,15:37:43,G1961022,NU0253,ND0004,72,ND0024,72
861,15:37:49,I2AB1011,ND0027,NU0253,0,None,0
1591,15:38:18,C1271212,NU0190,ND0007,72,ND0025,72
2820,15:39:46,722B1012,NU0253,ND0024,72,ND0008,72
2815,15:40:22,712F1102,NU0253,ND0010,72,ND0025,72
3390,15:41:19,D2471212,NU0091,ND0018,72,ND0010,72
2813,15:41:23,712D1202,NU0253,ND0001,72,ND0003,72
1582,15:43:00,612C1202,NU0190,ND0012,72,ND0007,72
186,15:43:28,B15D8201,NU0190,ND0025,0,None,0
1592,15:43:29,A12D1202,NU0190,ND0018,72,ND0016,72
3216,15:44:14,81161022,NF0177,ND0009,72,ND0021,72
1587,15:44:24,G2931202,NU0190,ND0026,72,ND0020,72
1586,15:44:55,A11J6022,NU0190,ND0026,72,ND0005,72
1596,15:45:28,624J3022,NU0190,ND0013,72,ND0015,72
2817,15:45:55,612D1202,NU0253,ND0015,72,ND0003,72
655,15:46:00,B22A1311,NU0253,ND0019,0,None,0
1593,15:46:28,622D1202,NU0190,ND0018,72,ND0024,72
3503,15:47:26,511J1022,NU0100,ND0002,72,ND0008,72
1585,15:47:38,C1321202,NU0190,ND0005,72,ND0017,72
2822,15:48:11,B12F1102,NU0253,ND0014,72,ND0016,72
1598,15:48:50,622D1202,NU0190,ND0009,72,ND0020,72
1581,15:49:18,B22D6202,NU0190,ND0017,72,ND0026,72
3544,15:49:34,D19A1312,NF0179,ND0007,72,ND0015,72
1589,15:50:57,A12D1202,NU0190,ND0007,72,ND0002,72
2135,15:53:23,42261022,NF0159,ND0017,72,ND0012,72
2138,15:53:43,72471212,NF0159,ND0009,72,ND0007,72
781,15:54:25,I29J3021,ND0025,NU0253,0,None,0
2133,15:54:43,F21I1322,NF0159,ND0005,72,ND0004,72
2807,15:54:43,G12J1022,NU0253,ND0022,72,ND0013,72
1584,15:55:23,A2371212,NU0190,ND0001,72,ND0022,72
199,15:55:51,I2951321,ND0025,NU0190,0,None,0
2132,15:57:07,A1271212,NF0159,ND0018,72,ND0002,72
2806,15:57:51,B1222202,NU0253,ND0007,72,ND0016,72
2821,15:58:28,D29B1012,NU0253,ND0025,72,ND0026,72
1608,16:00:04,C1571212,NU0190,ND0001,72,ND0004,72
2838,16:00:10,912D1202,NU0253,ND0013,72,ND0001,72
764,16:00:26,625B1011,NU0253,ND0025,0,None,0
2835,16:02:03,522J7022,NU0253,ND0014,72,ND0005,72
3545,16:02:14,D24J1022,NF0179,ND0025,72,ND0013,72
2152,16:02:28,72371212,NF0159,ND0013,72,ND0013,72
783,16:02:37,I2856321,ND0025,NU0253,0,None,0
952,16:03:08,I2857321,ND0025,NF0177,0,None,0
1600,16:04:24,622J1022,NU0190,ND0015,72,ND0016,72
984,16:04:36,I2AB1011,ND0027,NF0177,0,None,0
2852,16:04:43,H19B1012,NU0253,ND0012,72,ND0008,72
3225,16:05:25,52281212,NF0177,ND0008,72,ND0005,72
1627,16:05:57,512C1202,NU0190,ND0018,72,ND0005,72
2145,16:07:20,F19A1312,NF0159,ND0025,72,ND0001,72
411,16:07:35,I29I1321,ND0019,NF0159,0,None,0
2158,16:08:23,922J5022,NF0159,ND0020,72,ND0015,72
3232,16:08:40,D1371212,NF0177,ND0013,72,ND0021,72
2851,16:08:43,A1251322,NU0253,ND0008,72,ND0014,72
3234,16:09:26,522C1202,NF0177,ND0025,72,ND0008,72
2841,16:10:26,62266022,NU0253,ND0017,72,ND0025,72
1628,16:10:40,F14B1012,NU0190,ND0001,72,ND0005,72
2154,16:10:41,I2961022,NF0159,ND0010,72,ND0016,72
2832,16:10:47,F2961022,NU0253,ND0014,72,ND0009,72
200,16:10:50,I28J2021,ND0025,NU0190,0,None,0
3393,16:10:56,F29A1312,NU0091,ND0007,72,ND0025,72
3392,16:12:06,61222202,NU0091,ND0027,72,ND0005,72
2836,16:12:25,B12B1012,NU0253,ND0009,72,ND0003,72
1625,16:13:17,41791012,NU0190,ND0003,72,ND0015,72
2150,16:13:57,D24C1202,NF0159,ND0009,72,ND0011,72
2141,16:14:27,H1121202,NF0159,ND0022,72,ND0021,72
460,16:14:48,A2462021,NF0159,ND0025,0,None,0
1623,16:15:09,41261022,NU0190,ND0024,72,ND0025,72
2142,16:15:25,A1271212,NF0159,ND0017,72,ND0024,72
1624,16:15:26,31791012,NU0190,ND0008,72,ND0005,72
3508,16:15:29,912D1202,NU0100,ND0011,72,ND0003,72
782,16:15:42,I28J4021,ND0025,NU0253,0,None,0
3228,16:15:45,812A1312,NF0177,ND0020,72,ND0027,72
470,16:16:08,I29J2021,ND0025,NF0159,0,None,0
2153,16:16:39,722I2322,NF0159,ND0001,72,ND0026,72
1629,16:17:36,D16B1012,NU0190,ND0026,72,ND0015,72
469,16:18:00,I2954321,ND0025,NF0159,0,None,0
303,16:18:36,I2861021,ND0027,NU0190,0,None,0
1618,16:18:47,127J1022,NU0190,ND0009,72,ND0004,72
1626,16:19:07,11791012,NU0190,ND0025,72,ND0021,72
3233,16:19:41,822D1202,NF0177,ND0020,72,ND0022,72
2830,16:20:46,722B1012,NU0253,ND0002,72,ND0009,72
665,16:21:38,I2AB1011,ND0019,NU0253,0,None,0
1604,16:21:52,A2321202,NU0190,ND0004,72,ND0026,72
2143,16:22:17,41222202,NF0159,ND0013,72,ND0009,72
104,16:22:47,317H1201,NU0190,ND0019,0,None,0
3226,16:22:57,A12J4022,NF0177,ND0024,72,ND0010,72
1601,16:23:17,81271212,NU0190,ND0017,72,ND0022,72
3509,16:24:14,512A1312,NU0100,ND0024,72,ND0008,72
863,16:24:41,I2963021,ND0027,NU0253,0,None,0
765,16:25:49,D1954321,NU0253,ND0025,0,None,0
2837,16:26:54,F29A1312,NU0253,ND0015,72,ND0022,72
2157,16:27:22,12791012,NF0159,ND0024,72,ND0001,72
1614,16:28:10,A2371212,NU0190,ND0024,72,ND0008,72
1616,16:28:26,812C1202,NU0190,ND0001,72,ND0018,72
2144,16:28:55,915C1202,NF0159,ND0014,72,ND0001,72
282,16:29:04,12791011,NU0190,ND0027,0,None,0
2147,16:29:31,F1AB1012,NF0159,ND0005,72,ND0015,72
2156,16:29:39,812J4022,NF0159,ND0010,72,ND0025,72
2848,16:30:11,41471212,NU0253,ND0018,72,ND0008,72
1609,16:30:41,42791012,NU0190,ND0017,72,ND0002,72
2826,16:30:42,812C1202,NU0253,ND0014,72,ND0001,72
1607,16:30:47,422A1312,NU0190,ND0014,72,ND0011,72
302,16:31:39,I29A1311,ND0027,NU0190,0,None,0
304,16:32:10,I29J3021,ND0027,NU0190,0,None,0
3227,16:32:27,912C1202,NF0177,ND0002,72,ND0001,72
3394,16:32:27,D29B1012,NU0091,ND0001,72,ND0015,72
3506,16:32:49,F15B1012,NU0100,ND0009,72,ND0020,72
3230,16:34:26,41791012,NF0177,ND0026,72,ND0009,72
404,16:34:51,911J1021,NF0159,ND0019,0,None,0
3223,16:34:56,51271212,NF0177,ND0002,72,ND0026,72
2833,16:35:28,C1361022,NU0253,ND0013,72,ND0001,72
530,16:36:00,I2AK8201,ND0027,NF0159,0,None,0
1615,16:36:09,A1371212,NU0190,ND0026,72,ND0008,72
851,16:36:11,815B1011,NU0253,ND0027,0,None,0
3397,16:36:21,41221202,NU0091,ND0005,72,ND0010,72
2160,16:36:33,D19J1022,NF0159,ND0015,72,ND0025,72
3224,16:36:34,411B1012,NF0177,ND0018,72,ND0016,72
2146,16:36:38,62271212,NF0159,ND0011,72,ND0009,72
2151,16:37:25,62321202,NF0159,ND0015,72,ND0020,72
57,16:37:35,I28A1311,ND0017,NU0190,0,None,0
3396,16:37:39,622D1202,NU0091,ND0005,72,ND0027,72
2148,16:38:27,A12B1012,NF0159,ND0013,72,ND0021,72
1617,16:39:00,B1261022,NU0190,ND0012,72,ND0020,72
2834,16:39:03,B12C1202,NU0253,ND0015,72,ND0012,72
908,16:40:38,I2861021,ND0019,NF0177,0,None,0
2823,16:40:56,712C1202,NU0253,ND0024,72,ND0005,72
2827,16:41:09,41471212,NU0253,ND0024,72,ND0012,72
2829,16:41:30,512B1012,NU0253,ND0010,72,ND0001,72
2149,16:41:46,D24J2022,NF0159,ND0026,72,ND0026,72
3633,16:41:47,712C1202,NF0077,ND0009,72,ND0007,72
1611,16:42:17,41265022,NU0190,ND0005,72,ND0020,72
945,16:42:27,D2571211,NF0177,ND0025,0,None,0
1602,16:42:41,C2853322,NU0190,ND0018,72,ND0022,72
2850,16:42:42,A23A1312,NU0253,ND0001,72,ND0017,72
3231,16:44:01,512B1012,NF0177,ND0022,72,ND0014,72
2853,16:44:07,712J4022,NU0253,ND0012,72,ND0008,72
2840,16:44:12,11791012,NU0253,ND0005,72,ND0017,72
1619,16:44:58,71263022,NU0190,ND0018,72,ND0007,72
1610,16:45:11,F1951322,NU0190,ND0002,72,ND0003,72
2831,16:45:26,A1271212,NU0253,ND0020,72,ND0005,72
2843,16:46:01,612C1202,NU0253,ND0011,72,ND0015,72
113,16:46:16,I2957321,ND0019,NU0190,0,None,0
2824,16:46:16,11791012,NU0253,ND0015,72,ND0011,72
2847,16:46:19,D12I1322,NU0253,ND0022,72,ND0012,72
1613,16:46:52,D15B1012,NU0190,ND0016,72,ND0012,72
1622,16:46:53,F29B1012,NU0190,ND0013,72,ND0002,72
3222,16:46:56,D12J2022,NF0177,ND0013,72,ND0016,72
2159,16:47:19,423A1312,NF0159,ND0005,72,ND0014,72
2839,16:47:59,712A1312,NU0253,ND0024,72,ND0021,72
3229,16:48:23,412D2202,NF0177,ND0018,72,ND0012,72
1605,16:48:41,B12J7022,NU0190,ND0022,72,ND0004,72
3631,16:48:52,F19A1312,NF0077,ND0004,72,ND0007,72
979,16:49:08,F14I2321,NF0177,ND0027,0,None,0
2825,16:49:33,A12A1312,NU0253,ND0004,72,ND0022,72
3634,16:50:47,812D6202,NF0077,ND0020,72,ND0005,72
3632,16:50:53,92371212,NF0077,ND0010,72,ND0026,72
